RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	UTM	JOG	FC	DSG	PC	CC1	ADM1	ADM2	DIM	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME	FULL_NAME	FULL_NAME_ND	MODIFY_DATE
1	-573578	-809797	47.7666667	 -64.7166667	474600	-644300	LT79	NL20-01	H	SD		CA	04				V				SHIPPIGANSOUND	Shippigan Sound	Shippigan Sound	1993-12-14
1	-573579	-809798	48.45	 -71.2166667	482700	-711300	CP36	NM19-10	P	PPL		CA	10				N				SHIPSHAW	Shipshaw	Shipshaw	1993-12-14
1	-573580	-809799	48.45	 -71.2166667	482700	-711300	CP36	NM19-10	H	STM		CA	10				V				SHIPSHAW RIVIERE	Rivière Shipshaw	Riviere Shipshaw	1993-12-14
1	-562631	-809800	48.4666667	 -71.2333333	482800	-711400	CP37	NM19-10	P	PPL		CA	10				V				SHIPSHAWFALLS	Shipshaw Falls	Shipshaw Falls	1993-12-14
1	-573580	-809801	48.45	 -71.2166667	482700	-711300	CP36	NM19-10	H	STM		CA	10				N		Shipshaw		SHIPSHAWRIVER	Shipshaw River	Shipshaw River	1993-12-14
1	-573581	-809802	45.3666667	 -75.8833333	452200	-755300	VR32	NL18-08	P	PPL		CA	08				N				SHIRLEYSBAY	Shirleys Bay	Shirleys Bay	1993-12-14
1	-570533	-809803	49.0833333	 -78.1333333	490500	-780800	QQ04	NM17-09	H	STM		CA	10				V				SHISHISHI	Shi-shi-shi	Shi-shi-shi	1993-12-14
1	-573718	-809804	59.45	-135.3166667	592700	-1351900	ML89	NO08-02	H	STM		CA	02				V				SHKAGWAY	Shkagway	Shkagway	1993-12-14
1	-568023	-809805	49.6	 -55.9666667	493600	-555800	WQ79	NM21-09	P	PPL		CA	05				V				SHOALARM	Shoal Arm	Shoal Arm	1993-12-14
1	-573582	-809806	49.7	 -54.2166667	494200	-541300	YR00	NM21-09	H	BAY		CA	05				N				SHOALBAY	Shoal Bay	Shoal Bay	1993-12-14
1	-574793	-809807	50.45	-125.3666667	502700	-1252200	CA39	NM10-04	P	PPL		CA	02				V				SHOALBAY	Shoal Bay	Shoal Bay	1993-12-14
1	-573583	-809808	51.0166667	 -57.0333333	510100	-570200	VS95	NM21-02	P	PPL		CA	05				N				SHOALCOVE	Shoal Cove	Shoal Cove	1993-12-14
1	-573584	-809809	51.3666667	 -56.6166667	512200	-563700	WS29	NM21-02	P	PPL		CA	05				N				SHOALCOVE	Shoal Cove	Shoal Cove	1993-12-14
1	-573585	-809810	59.55	 -77.8333333	593300	-775000	UM30	NO18-01	H	BAY		CA	10				N				SHOALHARBOUR	Shoal Harbour	Shoal Harbour	1993-12-14
1	-573586	-809811	48.1833333	 -53.9833333	481100	-535900	BU74	NM22-10	P	PPL		CA	05				N				SHOALHARBOUR	Shoal Harbour	Shoal Harbour	1993-12-14
1	-573587	-809812	49.55	 -95.0	493300	-950000	UQ59	NM15-07	H	LK		CA	08				N				SHOALLAKE	Shoal Lake	Shoal Lake	1993-12-14
1	-573588	-809813	50.4333333	-100.5833333	502600	-1003500	LA88	NM14-04	P	PPL		CA	03				N				SHOALLAKE	Shoal Lake	Shoal Lake	1993-12-14
1	-573589	-809814	53.3	 -97.6	531800	-973600	NE90	NN14-09	T	PT		CA	03				N				SHOALPOINT	Shoal Point	Shoal Point	1993-12-14
1	-573590	-809815	66.5	 -83.6666667	663000	-834000	LP87	NQ17-05	H	BAY		CA	14				N				SHOALS BAYOF	Bay of Shoals	Bay of Shoals	1993-12-14
1	-573591	-809816	68.9166667	-136.75	685500	-1364500	MB24	NR07-11	H	BAY		CA	12				N				SHOALWATERBAY	Shoalwater Bay	Shoalwater Bay	1993-12-14
1	-573592	-809817	49.9166667	 -55.5666667	495500	-553400	XR03	NM21-09	P	PPL		CA	05				N				SHOECOVE	Shoe Cove	Shoe Cove	1993-12-14
1	-573731	-809818	49.9	-115.7666667	495400	-1154600	NR82	NM11-09	P	PPL		CA	02				V				SHOOKUMCHUK	Shookumchuk	Shookumchuk	1993-12-14
1	-573593	-809819	49.8166667	 -67.05	494900	-670300	FR42	NM19-09	H	COVE 		CA	10				N				SHOP HAVREDELA	Havre de la Shop	Havre de la Shop	1993-12-14
1	-573594	-809820	49.4333333	-117.5333333	492600	-1173200	MQ67	NM11-08	P	PPL		CA	02				N				SHOREACRES	Shoreacres	Shoreacres	1993-12-14
1	-573595	-809821	46.4666667	 -62.4666667	462800	-622800	NS44	NL20-05	T	PT		CA	09				N				SHORTPOINT	Short Point	Short Point	1993-12-14
1	-573596	-809822	63.1166667	-116.45	630700	-1162700	NK29	NP11-02	H	LK		CA	13				N				SHOTILAKE	Shoti Lake	Shoti Lake	1993-12-14
1	-573597	-809823	64.45	 -83.0166667	642700	-830100	MM04	NQ17-13	T	MT		CA	14				N				SHOULDER THE	The Shoulder	The Shoulder	1993-12-14
1	-573598	-809824	50.7166667	-112.9833333	504300	-1125900	UB52	NM12-04	P	PPL		CA	01				N				SHOULDICE	Shouldice	Shouldice	1993-12-14
1	-573606	-809825	51.0	-119.0	510000	-1190000	LS55	NM11-01	H	LK		CA	02				V				SHOUSHWAPLAKE	Shoushwap Lake	Shoushwap Lake	1993-12-14
1	-573599	-809826	53.4833333	-118.3	532900	-1181800	MV12	NN11-07	H	STM		CA	01				N				SHREWCREEK	Shrew Creek	Shrew Creek	1993-12-14
1	-573600	-809827	45.0833333	 -63.4	450500	-632400	MQ69	NL20-08	P	PPL		CA	07				N				SHUBENACADIE	Shubenacadie	Shubenacadie	1993-12-14
1	-573601	-809828	45.3166667	 -63.4833333	451900	-632900	MR61	NL20-08	H	STM		CA	07				N		Shubenacadie		SHUBENACADIERIVER	Shubenacadie River	Shubenacadie River	1993-12-14
1	-573602	-809829	64.75	 -74.6666667	644500	-744000	WS18	NQ17-16	H	BAY		CA	14				N				SHUKBUKBAY	Shukbuk Bay	Shukbuk Bay	1993-12-14
1	-573603	-809830	50.9166667	-122.4166667	505500	-1222500	EB44	NM10-05	T	MT		CA	02				N				SHULAPSRANGE	Shulaps Range	Shulaps Range	1993-12-14
1	-573604	-809831	46.0166667	 -60.65	460100	-603900	PR89	NL20-06	P	PPL		CA	07				N				SHUNACADIE	Shunacadie	Shunacadie	1993-12-14
1	357522	445110	60.2	 -64.4666667	601200	-642800	MM17	NP19-15	H	INLT 		CA	05				N				SHUNGMIYUKINLET	Shungmiyuk Inlet	Shungmiyuk Inlet	1998-01-13
1	-573605	-809832	50.85	-127.85	505100	-1275100	WS83	NM09-06	P	PPL		CA	02				N				SHUSHARTIE	Shushartie	Shushartie	1993-12-14
1	-573606	-809833	51.0	-119.0	510000	-1190000	LS55	NM11-01	H	LK		CA	02				N				SHUSWAPLAKE	Shuswap Lake	Shuswap Lake	1993-12-14
1	-573607	-809834	50.7166667	-119.05	504300	-1190300	LS52	NM11-04	H	STM		CA	02				N		Shuswap		SHUSWAPRIVER	Shuswap River	Shuswap River	1993-12-14
1	-573608	-809835	48.7166667	-123.3833333	484300	-1232300	DU79	NM10-11	H	CHNM 		CA	02				N				SHUTEPASSAGE	Shute Passage	Shute Passage	1993-12-14
1	-562369	-809836	47.7	 -85.0166667	474200	-850100	FT48	NL16-03	T	CAPE 		CA	08				V				SHYLON	Shylon	Shylon	1993-12-14
1	-573609	-809837	51.3833333	 -65.8666667	512300	-655200	LB09	NM20-01	H	LKS		CA	10				N				SIAMESELAKES	Siamese Lakes	Siamese Lakes	1993-12-14
1	-573610	-809838	68.3166667	 -85.8333333	681900	-855000	EA47	NR15-12	T	CAPE 		CA	14				N				SIBBALD CAPE	Cape Sibbald	Cape Sibbald	1993-12-14
1	-573611	-809839	61.75	-122.75	614500	-1224500	EP14	NP09-12	H	LK		CA	13				N				SIBBESTONLAKE	Sibbeston Lake	Sibbeston Lake	1993-12-14
1	-573612	-809840	50.8333333	-119.0	505000	-1190000	LS53	NM11-04	P	PPL		CA	02				N				SICAMOUS	Sicamous	Sicamous	1993-12-14
1	-573628	-809841	58.2833333	-121.7666667	581700	-1214600	EK76	NO10-06	H	STM		CA	02				V				SICANNIECHIEF	Sicannie Chief	Sicannie Chief	1993-12-14
1	-573613	-809842	82.5	 -62.05	823000	-620300	NS16	NU19-06	T	PT		CA	14				N				SICKLEPOINT	Sickle Point	Sickle Point	1993-12-14
1	-573614	-809843	62.25	-104.0833333	621500	-1040500	EK40	NP13-06	H	LK		CA	13				N				SIDLAKE	Sid Lake	Sid Lake	1993-12-14
1	-570181	-809844	48.9666667	-119.4166667	485800	-1192500	LQ22	NM11-10	H	STM		CA	02				V				SIDLEYCREEK	Sidley Creek	Sidley Creek	1993-12-14
1	-573615	-809846	48.65	-123.4166667	483900	-1232500	DU68	NM10-11	P	PPL		CA	02				N				SIDNEY	Sidney	Sidney	1993-12-14
1	-573616	-809847	49.9	 -99.0666667	495400	-990400	MA92	NM14-08	P	PPL		CA	03				N				SIDNEY	Sidney	Sidney	1993-12-14
1	-574457	-809845	46.15	 -60.1666667	460900	-601000	QS11	NL20-06	P	PPL		CA	07				V				SIDNEY	Sidney	Sidney	1993-12-14
1	-573617	-809848	69.8166667	 -97.55	694900	-973300	NC54	NR13-09	T	CAPE 		CA	14				N				SIDNEY CAPE	Cape Sidney	Cape Sidney	1993-12-14
1	-573618	-809849	60.75	-132.9833333	604500	-1325900	PN03	NP07-16	H	STM		CA	12				N				SIDNEYCREEK	Sidney Creek	Sidney Creek	1993-12-14
1	-573619	-809850	62.0	-127.5166667	620000	-1273100	WJ77	NP09-06	T	MT		CA	13				N				SIDNEYDOBSON MOUNT	Mount Sidney Dobson	Mount Sidney Dobson	1993-12-14
1	-574459	-809851	49.3666667	-126.25	492200	-1261500	XQ97	NM09-09	P	PPL		CA	02				V				SIDNEYINLET	Sidney Inlet	Sidney Inlet	1993-12-14
1	-573620	-809852	60.8	-133.0333333	604800	-1330200	PN04	NP07-16	H	LK		CA	12				N				SIDNEYLAKE	Sidney Lake	Sidney Lake	1993-12-14
1	-574461	-809853	46.2333333	 -60.2166667	461400	-601300	QS12	NL20-06	P	PPL		CA	07				V				SIDNEYMINES	Sidney Mines	Sidney Mines	1993-12-14
1	-574464	-809854	72.1	-101.25	720600	-1011500	MF20	NS13-11	T	PT		CA	14				V				SIDNEYWEBBPOINT	Sidney Webb Point	Sidney Webb Point	1993-12-14
1	-573621	-809855	46.1	 -75.2166667	460600	-751300	VS80	NL18-05	H	LK		CA	10				N				SIESTA LACDELA	Lac de la Siesta	Lac de la Siesta	1993-12-14
1	-573622	-809856	68.3166667	 -88.4	681900	-882400	DA47	NR15-11	T	PT		CA	14				N				SIEVRIGHTPOINT	Sievright Point	Sievright Point	1993-12-14
1	-573623	-809857	63.75	-106.5	634500	-1063000	DL27	NP13-01	H	LK		CA	13				N				SIFTONLAKE	Sifton Lake	Sifton Lake	1993-12-14
1	-566001	-809858	62.9	 -64.6166667	625400	-643700	MQ17	NP19-07	T	CAPE 		CA	14				V				SIGGIA	Siggia	Siggia	1993-12-14
1	-573624	-809859	46.1833333	 -61.4166667	461100	-612500	PS21	NL20-06	T	PT		CA	07				N				SIGHTPOINT	Sight Point	Sight Point	1993-12-14
1	-573625	-809860	48.3	 -76.8333333	481800	-765000	UU65	NM18-10	S	RSTN 		CA	10				N				SIGNAI	Signai	Signai	1993-12-14
1	-576277	-809861	62.6666667	 -98.0	624000	-980000	NQ54	NP13-08	H	LK		CA	14				V				SIGOLIGJUAK	Sigoligjuak	Sigoligjuak	1993-12-14
1	-573626	-809862	52.95	-126.2166667	525700	-1261300	XU87	NN09-12	H	LK		CA	02				N				SIGUTLATLAKE	Sigutlat Lake	Sigutlat Lake	1993-12-14
1	-569827	-809864	58.8	-122.5333333	584800	-1223200	EL21	NO10-05	H	STM		CA	02				V				SIKANNI	Sikanni	Sikanni	1993-12-14
1	-573627	-809863	57.9	-121.9833333	575400	-1215900	EK61	NO10-09	L	LCTY 		CA	02				N				SIKANNI	Sikanni	Sikanni	1993-12-14
1	-573628	-809865	58.2833333	-121.7666667	581700	-1214600	EK76	NO10-06	H	STM		CA	02				N		Sikanni Chief		SIKANNICHIEFRIVER	Sikanni Chief River	Sikanni Chief River	1993-12-14
1	-573629	-809866	69.9833333	 -83.1666667	695900	-831000	MT16	NR17-07	H	BAY		CA	14				N				SIKOSAKBAY	Sikosak Bay	Sikosak Bay	1993-12-14
1	-573630	-809867	72.4166667	-125.4333333	722500	-1252600	DF13	NS09-11	T	PT		CA	13				N				SIKSIKPOINT	Siksik Point	Siksik Point	1993-12-14
1	-573631	-809868	57.2	 -94.1666667	571200	-941000	VD24	NO15-07	P	PPL		CA	03				N				SILCOX	Silcox	Silcox	1993-12-14
1	-573632	-809869	57.5833333	 -93.55	573500	-933300	VD68	NO15-08	H	STM		CA	03				N				SILCOXCREEK	Silcox Creek	Silcox Creek	1993-12-14
1	-573755	-809870	49.0666667	-121.7	490400	-1214200	EV93	NM10-09	H	STM		CA	00				V				SILECIA	Silecia	Silecia	1994-05-04
1	-573633	-809871	58.9666667	 -64.0333333	585800	-640200	ML43	NO20-04	T	MT		CA	05				N				SILENE MOUNT	Mount Silene	Mount Silene	1993-12-14
1	-573635	-809872	70.95	 -71.75	705700	-714500	CU97	NR19-04	T	ISL		CA	14				V				SILENT	Silent	Silent	1993-12-14
1	-573634	-809873	61.55	-123.4	613300	-1232400	DP72	NP09-11	T	MTS		CA	13				N				SILENTHILLS	Silent Hills	Silent Hills	1993-12-14
1	-573755	-810042	49.0666667	-121.7	490400	-1214200	EV93	NM10-09	H	STM		CA	00			US	N				SILESIACREEK	Silesia Creek	Silesia Creek	1994-05-04
1	-573755	-809875	49.0666667	-121.7	490400	-1214200	EV93	NM10-09	H	STM		CA	00				V				SILICIA	Silicia	Silicia	1994-05-04
1	-573635	-809876	70.95	 -71.75	705700	-714500	CU97	NR19-04	T	ISL		CA	14				N				SILLEMISLAND	Sillem Island	Sillem Island	1993-12-14
1	-573636	-809877	46.7666667	 -71.25	464600	-711500	CM28	NL19-04	P	PPL		CA	10				N				SILLERY	Sillery	Sillery	1993-12-14
1	-573637	-809878	63.7166667	 -68.9666667	634300	-685800	EL06	NP19-02	T	MT		CA	14				N				SILLIMANMOUNTAIN	Silliman Mountain	Silliman Mountain	1993-12-14
1	-573637	-809879	63.7166667	 -68.9666667	634300	-685800	EL06	NP19-02	T	MT		CA	14				V				SILLIMANSFOSSILMOUNTAIN	Sillimanʼs Fossil Mountain	Silliman's Fossil Mountain	1993-12-14
1	-573638	-809880	55.4833333	 -95.7666667	552900	-954600	UB25	NN15-01	H	LK		CA	03				N				SILSBYLAKE	Silsby Lake	Silsby Lake	1993-12-14
1	-573639	-809881	62.2	-109.6666667	621200	-1094000	WP69	NP11-08	H	LK		CA	13				N				SILTAZALAKE	Siltaza Lake	Siltaza Lake	1993-12-14
1	-573640	-809882	50.8	-104.9166667	504800	-1045500	ES02	NM13-05	P	PPL		CA	11				N				SILTON	Silton	Silton	1993-12-14
1	-571120	-809883	49.0166667	-117.6166667	490100	-1173700	MQ52	NM11-08	H	STM		CA	00				V				SILVERBOWRIVER	Silverbow River	Silverbow River	1994-05-04
1	-573641	-809884	50.8833333	 -55.9	505300	-555400	WS73	NM21-05	H	COVE 		CA	05				N				SILVERCOVE	Silver Cove	Silver Cove	1993-12-14
1	-573642	-809885	49.6833333	 -55.9833333	494100	-555900	WR70	NM21-09	P	PPL		CA	05				N				SILVERDALE	Silverdale	Silverdale	1993-12-14
1	-573643	-809886	48.3333333	 -88.8166667	482000	-884900	CU65	NM16-10	P	PPL		CA	08				N				SILVERISLET	Silver Islet	Silver Islet	1993-12-14
1	435380	556718	54.8680556	-108.8472222	545205	-1085050	XF38	NN12-06	H	LK		CA	11				V				SILVERLAKE	Silver Lake	Silver Lake	1999-04-21
1	-573644	-809887	49.6166667	 -57.25	493700	-571500	VQ89	NM21-08	T	MT		CA	05				N				SILVERMOUNTAIN	Silver Mountain	Silver Mountain	1993-12-14
1	-573645	-809888	48.25	 -89.8833333	481500	-895300	BU84	NM16-10	P	PPL		CA	08				N				SILVERMOUNTAIN	Silver Mountain	Silver Mountain	1993-12-14
1	-573646	-809889	52.6666667	-104.5333333	524000	-1043200	EU33	NN13-11	P	PPL		CA	11				N				SILVERPARK	Silver Park	Silver Park	1993-12-14
1	-573647	-809890	54.6	 -76.2	543600	-761200	VF25	NN18-04	H	LK		CA	10				N				SILVY LAC	Lac Silvy	Lac Silvy	1993-12-14
1	-573648	-809891	47.6333333	 -78.6666667	473800	-784000	PN77	NL17-03	H	LK		CA	10				N				SIMARD LAC	Lac Simard	Lac Simard	1993-12-14
1	-573649	-809892	42.8333333	 -80.3	425000	-801800	NH54	NK17-05	P	PPL		CA	08				N				SIMCOE	Simcoe	Simcoe	1993-12-14
1	-573650	-809893	44.45	 -79.3333333	442700	-792000	PK32	NL17-12	H	LK		CA	08				N				SIMCOE LAKE	Lake Simcoe	Lake Simcoe	1993-12-14
1	-573651	-809894	44.4166667	 -79.8333333	442500	-795000	NK91	NL17-12	A	ADM2 		CA	08				N		Simcoe		SIMCOECOUNTY	Simcoe County	Simcoe County	1993-12-14
1	-573652	-809895	48.9166667	-119.4166667	485500	-1192500	LQ22	NM11-10	H	STM		CA	02				N		Similkameen		SIMILKAMEENRIVER	Similkameen River	Similkameen River	1993-12-14
1	-573653	-809896	49.95	-108.1	495700	-1080600	YA03	NM12-09	P	PPL		CA	11				N				SIMMIE	Simmie	Simmie	1993-12-14
1	-573654	-809897	47.75	 -55.8333333	474500	-555000	WN88	NL21-03	H	COVE 		CA	05				N				SIMMONDSBARASWAY	Simmonds Barasway	Simmonds Barasway	1993-12-14
1	-573655	-809898	68.8666667	 -95.15	685200	-950900	VS14	NR15-10	T	PT		CA	14				N				SIMMONDSPOINT	Simmonds Point	Simmonds Point	1993-12-14
1	-573656	-809899	76.6666667	 -88.5	764000	-883000	DL61	NT13-16	T	PEN		CA	14				N				SIMMONSPENINSULA	Simmons Peninsula	Simmons Peninsula	1993-12-14
1	-573657	-809900	56.2166667	-108.2	561300	-1081200	XH73	NO12-12	H	CHN		CA	11				N				SIMONDSCHANNEL	Simonds Channel	Simonds Channel	1993-12-14
1	-573658	-809901	55.15	-118.2666667	550900	-1181600	MB11	NN11-01	H	STM		CA	01				N		Simonette		SIMONETTERIVER	Simonette River	Simonette River	1993-12-14
1	-573659	-809902	54.5333333	-101.1666667	543200	-1011000	LF54	NN14-04	H	LK		CA	03				N				SIMONHOUSELAKE	Simonhouse Lake	Simonhouse Lake	1993-12-14
1	-573660	-809903	49.8333333	 -64.1166667	495000	-640700	MA12	NM20-07	H	LK		CA	10				N				SIMONNE LAC	Lac Simonne	Lac Simonne	1993-12-14
1	-573661	-809904	52.65	-118.3166667	523900	-1181900	MU13	NN11-10	T	PK		CA	02				N				SIMONPEAK	Simon Peak	Simon Peak	1993-12-14
1	-573662	-809905	63.3833333	 -64.85	632300	-645100	MR02	NP19-03	T	CAPE 		CA	14				N				SIMONTON CAPE	Cape Simonton	Cape Simonton	1993-12-14
1	-573663	-809906	50.75	-126.4833333	504500	-1262900	XS72	NM09-06	P	PPL		CA	02				N				SIMOOMSOUND	Simoom Sound	Simoom Sound	1993-12-14
1	-573663	-809907	50.75	-126.4833333	504500	-1262900	XS72	NM09-06	P	PPL		CA	02				V				SIMOONSOUND	Simoon Sound	Simoon Sound	1993-12-14
1	-573664	-809908	51.45	-105.45	512700	-1052700	DS69	NM13-02	P	PPL		CA	11				N				SIMPSON	Simpson	Simpson	1993-12-14
1	-564836	-809909	61.85	-121.3333333	615100	-1212000	EP85	NP09-12	P	PPL		CA	13				V				SIMPSON	Simpson	Simpson	1999-05-28
1	-573665	-809910	67.3333333	 -87.0666667	672000	-870400	DV96	NQ15-03	T	CAPE 		CA	14				N				SIMPSON CAPE	Cape Simpson	Cape Simpson	1993-12-14
1	-573666	-809911	69.0	-113.75	690000	-1134500	UB95	NR11-08	H	BAY		CA	14				N				SIMPSONBAY	Simpson Bay	Simpson Bay	1993-12-14
1	-573668	-809912	61.75	-112.6666667	614500	-1124000	VP14	NP11-11	T	ISLS 		CA	13				V				SIMPSONGROUP	Simpson Group	Simpson Group	1993-12-14
1	-573667	-809913	48.7833333	 -87.6833333	484700	-874100	DV40	NM16-11	T	ISL		CA	08				N				SIMPSONISLAND	Simpson Island	Simpson Island	1993-12-14
1	-573668	-809914	61.75	-112.6666667	614500	-1124000	VP14	NP11-11	T	ISLS 		CA	13				N				SIMPSONISLANDS	Simpson Islands	Simpson Islands	1993-12-14
1	-573669	-809915	60.75	-129.25	604500	-1291500	VH83	NP09-13	H	LK		CA	12				N				SIMPSONLAKE	Simpson Lake	Simpson Lake	1993-12-14
1	-573670	-809916	68.1166667	-126.5833333	680700	-1263500	XR05	NR09-11	H	LK		CA	13				N				SIMPSONLAKE	Simpson Lake	Simpson Lake	1993-12-14
1	-573671	-809917	68.6666667	 -91.8333333	684000	-915000	WS41	NR15-11	H	LK		CA	14				N				SIMPSONLAKE	Simpson Lake	Simpson Lake	1993-12-14
1	-573673	-809918	60.8333333	-129.8333333	605000	-1295000	VH54	NP09-13	T	MTS		CA	12				V				SIMPSONMOUNTAINS	Simpson Mountains	Simpson Mountains	1993-12-14
1	-573672	-809919	68.75	 -89.1666667	684500	-891000	DB12	NR15-11	T	PEN		CA	14				N				SIMPSONPENINSULA	Simpson Peninsula	Simpson Peninsula	1993-12-14
1	-573673	-809920	60.8333333	-129.8333333	605000	-1295000	VH54	NP09-13	T	MTS		CA	12				N				SIMPSONRANGE	Simpson Range	Simpson Range	1993-12-14
1	-573675	-809921	61.4	-129.4666667	612400	-1292800	VJ70	NP09-09	T	MT		CA	12				V				SIMPSONS	Simpsonʼs	Simpson's	1993-12-14
1	-573674	-809922	68.5	 -97.75	683000	-974500	NA59	NR13-12	H	STRT 		CA	14				N				SIMPSONSTRAIT	Simpson Strait	Simpson Strait	1993-12-14
1	-573675	-809923	61.4	-129.4666667	612400	-1292800	VJ70	NP09-09	T	MT		CA	12				N				SIMPSONTOWER	Simpson Tower	Simpson Tower	1993-12-14
1	-573676	-809924	53.9666667	 -66.8333333	535800	-665000	FV48	NN19-09	H	LK		CA	05				N				SIMSLAKE	Sims Lake	Sims Lake	1993-12-14
1	-573677	-809925	47.9333333	 -80.9666667	475600	-805800	NP00	NL17-02	T	HLL		CA	08				N				SINCLAIR MOUNT	Mount Sinclair	Mount Sinclair	1993-12-14
1	-573678	-809926	68.7333333	-108.95	684400	-1085700	WB82	NR11-12	H	STM		CA	14				N				SINCLAIRCREEK	Sinclair Creek	Sinclair Creek	1993-12-14
1	-573679	-809927	65.8833333	 -98.5	655300	-983000	NU20	NQ13-12	H	FLLS 		CA	14				N				SINCLAIRFALLS	Sinclair Falls	Sinclair Falls	1993-12-14
1	429693	549613	54.7266667	-110.6563889	544336	-1103923	WF26	NN12-05	H	LK		CA	01				N				SINCLAIRLAKE	Sinclair Lake	Sinclair Lake	1999-04-05
1	-573680	-809928	67.2166667	 -87.2166667	671300	-871300	DV95	NQ15-03	T	PT		CA	14				N				SINCLAIRPOINT	Sinclair Point	Sinclair Point	1993-12-14
1	357505	445083	60.0666667	 -65.0666667	600400	-650400	LM86	NP19-15	H	INLT 		CA	14				N				SINGERINLET	Singer Inlet	Singer Inlet	1998-01-13
1	-573681	-809929	62.9666667	 -64.5	625800	-643000	MQ28	NP19-07	P	PPL		CA	14				N				SINIYAH	((Siniyah))	((Siniyah))	1999-05-28
1	429444	549185	54.1577778	-110.8588889	540928	-1105132	WF00	NN12-05	H	LK		CA	01				N				SINKINGLAKE	Sinking Lake	Sinking Lake	1999-04-05
1	-573682	-809930	59.2166667	-137.1	591300	-1370600	LL86	NO08-01	H	GLCR 		CA	02				N				SINNAMOXTGLACIER	Sinnamoxt Glacier	Sinnamoxt Glacier	1993-12-14
1	-573683	-809931	50.4833333	-103.4333333	502900	-1032600	FR19	NM13-06	P	PPL		CA	11				N				SINTALUTA	Sintaluta	Sintaluta	1993-12-14
1	-573684	-809932	57.5666667	 -62.0833333	573400	-620500	NJ58	NO20-08	H	STM		CA	05				N				SIORAKBROOK	Siorak Brook	Siorak Brook	1993-12-14
1	-573685	-809933	69.8333333	 -81.0	695000	-810000	NT04	NR17-07	T	PEN		CA	14				N				SIORARSUKPENINSULA	Siorarsuk Peninsula	Siorarsuk Peninsula	1993-12-14
1	-573686	-809934	50.1	 -91.9166667	500600	-915500	WR75	NM15-06	P	PPL		CA	08				N				SIOUXLOOKOUT	Sioux Lookout	Sioux Lookout	1993-12-14
1	-573687	-809935	55.45	 -97.4	552700	-972400	PG04	NN14-03	S	RSTN 		CA	03				N				SIPIWESK	Sipiwesk	Sipiwesk	1993-12-14
1	-573688	-809936	55.0833333	 -97.5833333	550500	-973500	NG90	NN14-03	H	LK		CA	03				N				SIPIWESKLAKE	Sipiwesk Lake	Sipiwesk Lake	1993-12-14
1	-573689	-809937	53.9333333	-120.3833333	535600	-1202300	FE77	NN10-09	T	MT		CA	02				N				SIRALEXANDER MOUNT	Mount Sir Alexander	Mount Sir Alexander	1993-12-14
1	-561103	-809938	61.8833333	 -93.0833333	615300	-930500	VJ96	NP15-09	T	ISL		CA	14				V				SIRBIBBYISLAND	Sir Bibby Island	Sir Bibby Island	1993-12-14
1	-565840	-809939	49.5	 -54.0	493000	-540000	BV88	NM22-07	H	SD		CA	05				V				SIRCHARLESHAMILTONSOUND	Sir Charles Hamilton Sound	Sir Charles Hamilton Sound	1993-12-14
1	-573690	-809940	49.25	-116.6166667	491500	-1163700	NQ25	NM11-08	P	PPL		CA	02				V				SIRDADJUNCTION	Sirdad Junction	Sirdad Junction	1993-12-14
1	-573690	-809941	49.25	-116.6166667	491500	-1163700	NQ25	NM11-08	P	PPL		CA	02				N				SIRDAR	Sirdar	Sirdar	1993-12-14
1	357517	445102	60.3	 -64.5333333	601800	-643200	MM18	NP19-15	T	MT		CA	05				N				SIRDONALD MOUNT	Mount Sir Donald	Mount Sir Donald	1998-01-13
1	-566318	-809942	68.1	-112.0	680600	-1120000	VA55	NR11-12	T	ISLS 		CA	14				V				SIREVERARDHOMES	Sir Everard Homeʼs	Sir Everard Home's	1993-12-14
1	-573691	-809943	67.8333333	-113.9166667	675000	-1135500	UA72	NQ11-03	T	ISLS 		CA	14				N				SIRGEORGEMOOREISLANDS	Sir George Moore Islands	Sir George Moore Islands	1993-12-14
1	-563367	-809944	68.9833333	-119.5166667	685900	-1193100	LS95	NR11-10	T	MT		CA	14				V				SIRHUMPHREYDAVY	Sir Humphrey Davy	Sir Humphrey Davy	1993-12-14
1	-573692	-809945	62.1333333	-127.6666667	620800	-1274000	WJ68	NP09-06	T	MT		CA	13				N				SIRJAMESMCBRIEN MOUNT	Mount Sir James McBrien	Mount Sir James McBrien	1993-12-14
1	-566773	-809946	69.8333333	 -96.5	695000	-963000	NC94	NR13-09	H	STRT 		CA	14				V				SIRJAMESROSSSTRAIT	Sir James Ross Strait	Sir James Ross Strait	1993-12-14
1	-573693	-809947	52.7333333	-119.7833333	524400	-1194700	LU14	NN11-10	T	MT		CA	02				N				SIRJOHNABBOTT MOUNT	Mount Sir John Abbott	Mount Sir John Abbott	1993-12-14
1	-573694	-809948	76.5166667	 -96.05	763100	-960300	NK79	NT13-14	T	HLL		CA	14				V				SIRJOHNBARROW MOUNT	Mount Sir John Barrow	Mount Sir John Barrow	1993-12-14
1	-573694	-809949	76.5166667	 -96.05	763100	-960300	NK79	NT13-14	T	HLL		CA	14				N				SIRJOHNBARROWMONUMENT	Sir John Barrow Monument	Sir John Barrow Monument	1993-12-14
